date,hedge_BTC-USD_with_GC=F,hedge_BTC-USD_with_^GSPC,hedge_ETH-USD_with_^NSEI
2019-04-10,0.9435982050259732,1.3877393569571452,1.134027589728392
2019-04-11,0.9323523658961655,1.4152209044300852,1.0336467257235602
2019-04-12,1.086953442370828,1.557888448465982,1.137010725759148
2019-04-15,1.0540085638823162,1.3814241625276433,1.0811627170842577
2019-04-16,1.052050308537771,1.3967350177548463,1.114919044903445
2019-04-18,1.0504694813434623,1.4015320089196164,1.0532882031224264
2019-04-23,1.0291227370060119,1.3496735901580292,0.9648976870737922
2019-04-24,1.1224388829211245,1.2525305487143985,0.9821610064566518
2019-04-26,1.1080991423382596,1.3116993489815434,0.8967882068899944
2019-04-30,0.9057853772780465,1.2342467845521354,0.8033051256243791
2019-05-02,0.8843459335054316,1.261163152755292,0.7568488136232522
2019-05-03,0.7901109115051441,1.080715151281695,0.7720111824622032
2019-05-06,0.8306389779060119,1.1553543073850598,0.7411590765529831
2019-05-07,0.827492832611683,1.1552030626838843,0.5806976164435953
2019-05-08,0.8185524136821432,1.0023742252388466,0.6187666044472545
2019-05-09,0.8378315949038102,1.0581002347286725,0.6154595012963079
2019-05-10,0.856942083759466,1.095551857097794,0.6374744081957835
2019-05-14,0.8928799574054449,1.132107025852101,0.6627494964639105
2019-05-15,2.0246532776206374,0.45914361250587304,0.6309919700640937
2019-05-16,1.966355140175091,0.487226992286685,0.2781630168381005
2019-05-17,1.9980627479480988,0.4308871782085239,0.37339148800129796
2019-05-21,2.132667863064505,0.5700678458546428,0.046569942204073
2019-05-23,2.097852170752151,0.6104389124388735,0.15310847204571118
2019-05-24,1.9413259191204892,0.5682714164971363,0.2156520038808305
2019-05-28,1.8912907523226794,0.5973984585408979,0.2064931515186957
2019-05-29,1.7452902893483522,0.4273507410283778,0.25292477129374147
2019-05-30,1.6495272898195632,0.46279774572973326,0.28027453123364415
2019-05-31,1.565778805339078,0.48638801046041347,0.23571119889513764
2019-06-03,1.4176862285765424,0.4160090366204856,0.24747701852417275
2019-06-04,1.312081860653973,0.5381293804720695,0.14277207286649232
2019-06-06,1.4317020859210485,0.24948560689168192,0.30853901809207285
2019-06-11,1.28024705461194,0.2327278018515181,0.2557317718993094
2019-06-12,1.2183925631333854,0.23216310730193618,0.21395037856317384
2019-06-13,1.2041787862475293,0.24319536260113186,0.14369101242373525
2019-06-14,1.1465966732317583,0.2566528359106687,0.12969613803291993
2019-06-17,1.1682793948798684,0.2788868250337802,0.10323647099983395
2019-06-18,1.1680898751455926,0.31120394196591283,0.020280029961044863
2019-06-19,1.03134333035122,0.20423082738923448,-0.02324659062464536
2019-06-21,0.9941623418218106,0.22193441431979632,-0.011609637680930915
2019-06-24,1.1172213244366591,0.36861911019273685,0.0486621610038892
2019-06-25,1.207787343279409,0.32241353360812147,0.005006258275329948
2019-06-26,1.2362221138984237,0.2125409716756124,0.04131079341095156
